TIER,PUNTAJE,CANAL,RBD,ESTABLECIMIENTO,DEPENDENCIA,COMUNA,REGION,MAT_BASICA,MAT_TOTAL,EE_EN_RED,MAT_RED,RUT_SOSTENEDOR,COPAGO,PIE,RURAL,LAT,LON,EMAIL,TELEFONO,WEB,CONTACTO,ESTADO_CRM,BUSQUEDA_WEB
3 · DIFICIL,31.7,C · PS Individual,10183,ESCUELA PARTICULAR CARLOS PEZOA VELIZ,Particular Subvencionado,CERRO NAVIA,RM,112,112,1,112,RUT:65155215,GRATUITO,0,0,"-33,42716637","-70,72888489",,,,,nuevo,Escuela Particular Carlos Pezoa Veliz Cerro Navia colegio sitio web
3 · DIFICIL,31.7,C · PS Individual,13220,COLEGIO LICARAYEN,Particular Subvencionado,LA FLORIDA,RM,108,583,1,108,RUT:65148499,SIN INFORMACION,0,0,"-33,546807","-70,598146",,,,,nuevo,Colegio Licarayen La Florida colegio sitio web
3 · DIFICIL,31.7,C · PS Individual,14518,COLEGIO BUENAVENTURA JOGLAR AMANDI,Particular Subvencionado,VILLA ALEMANA,VALPO,110,110,1,110,RUT:65148708,GRATUITO,0,0,"-33,045151","-71,376106",,,,,nuevo,Colegio Buenaventura Joglar Amandi Villa Alemana colegio sitio web
3 · DIFICIL,31.7,C · PS Individual,14672,COLEGIO BLAISE PASCAL,Particular Subvencionado,QUILPUÉ,VALPO,108,117,1,108,RUT:65157747,GRATUITO,0,0,"-33,032841","-71,407013",,,,,nuevo,Colegio Blaise Pascal Quilpué colegio sitio web
3 · DIFICIL,31.7,C · PS Individual,22277,COLEGIO NACIONAL DE LA UNION,Particular Subvencionado,LA UNIÓN,RIOS,106,121,1,106,RUT:65146398,GRATUITO,0,0,"-40,29932","-73,074516",,,,,nuevo,Colegio Nacional De La Union La Unión colegio sitio web
3 · DIFICIL,31.7,C · PS Individual,22456,COLEGIO SAN PABLO,Particular Subvencionado,ANCUD,LAGOS,107,126,1,107,RUT:65145014,GRATUITO,0,0,"-41,865211","-73,827927",,,,,nuevo,Colegio San Pablo Ancud colegio sitio web
3 · DIFICIL,31.6,E · SLEP,275,ESCUELA BASICA ANDINA,SLEP,SAN PEDRO DE ATACAMA,ANTOF,2,2,39,16982,RUT:61980920,GRATUITO,0,1,"-22,908039","-68,201508",,,,,nuevo,Escuela Basica Andina San Pedro De Atacama colegio sitio web
3 · DIFICIL,31.6,E · SLEP,783,ESCUELA DOCTOR JOSE LUIS ARRANO,SLEP,ANDACOLLO,COQ,5,5,39,8149,RUT:61999320,GRATUITO,0,1,"-30,29521","-71,158447",,,,,nuevo,Escuela Doctor Jose Luis Arrano Andacollo colegio sitio web
3 · DIFICIL,31.6,E · SLEP,795,ESC.BASICA DOMINGO SANTA MARIA GONZALEZ,SLEP,ANDACOLLO,COQ,3,3,39,8149,RUT:61999320,GRATUITO,0,1,"-30,36969","-71,128754",,,,,nuevo,Esc.Basica Domingo Santa Maria Gonzalez Andacollo colegio sitio web
3 · DIFICIL,31.6,D · Municipal/DAEM,1128,ESCUELA COMUNIDADES DE VALLE HERMOSO,Municipal/DAEM,LA LIGUA,VALPO,255,288,21,2202,RUT:69050100,GRATUITO,1,1,"-32,438622","-71,210793",,,,,nuevo,Escuela Comunidades De Valle Hermoso La Ligua colegio sitio web
3 · DIFICIL,31.6,D · Municipal/DAEM,3352,ESCUELA ANSELMO DEL CARMEN TAPIA LOYOLA,Municipal/DAEM,LONGAVÍ,MAULE,100,124,26,2801,RUT:69130600,GRATUITO,1,1,"-35,850109","-71,743019",,,,,nuevo,Escuela Anselmo Del Carmen Tapia Loyola Longaví colegio sitio web
3 · DIFICIL,31.6,D · Municipal/DAEM,3381,ESCUELA ANGEL CRUCHAGA SANTA MARIA,Municipal/DAEM,LONGAVÍ,MAULE,99,118,26,2801,RUT:69130600,GRATUITO,1,1,"-36,001869","-71,540787",,,,,nuevo,Escuela Angel Cruchaga Santa Maria Longaví colegio sitio web
3 · DIFICIL,31.6,D · Municipal/DAEM,3697,ESCUELA BASICA CONFLUENCIA,Municipal/DAEM,CHILLÁN,NUBLE,15,23,29,4668,RUT:69140900,GRATUITO,1,1,"-36,645149","-72,444099",,,,,nuevo,Escuela Basica Confluencia Chillán colegio sitio web
3 · DIFICIL,31.6,D · Municipal/DAEM,10411,ESCUELA BASICA SANTA MARTA DE LIRAY,Municipal/DAEM,COLINA,RM,455,531,14,5744,RUT:70941900,GRATUITO,1,1,"-33,24710518","-70,75265447",,,,,nuevo,Escuela Basica Santa Marta De Liray Colina colegio sitio web
3 · DIFICIL,31.6,D · Municipal/DAEM,10667,LICEO  MARIA CARVAJAL FUENZALIDA,Municipal/DAEM,PAINE,RM,418,725,15,4607,RUT:69072600,GRATUITO,1,1,"-33,8331004","-70,6439925",,,,,nuevo,Liceo  Maria Carvajal Fuenzalida Paine colegio sitio web
3 · DIFICIL,31.6,D · Municipal/DAEM,15781,LICEO MUNICIPAL DE CODEGUA,Municipal/DAEM,CODEGUA,LGBO,61,470,7,962,RUT:69080400,GRATUITO,1,0,"-34,038509","-70,664452",,,,,nuevo,Liceo Municipal De Codegua Codegua colegio sitio web
3 · DIFICIL,31.5,C · PS Individual,1985,CENTRO INFANTIL EL BUEN CAMINO,Particular Subvencionado,VILLA ALEMANA,VALPO,100,100,1,100,RUT:71642700,GRATUITO,0,0,"-33,045601","-71,372353",,,,,nuevo,Centro Infantil El Buen Camino Villa Alemana colegio sitio web
3 · DIFICIL,31.5,C · PS Individual,2244,INSTITUTO LAUTARO DE CODEGUA,Particular Subvencionado,CODEGUA,LGBO,92,159,1,92,RUT:65156227,GRATUITO,0,0,"-34,03981","-70,667641",,,,,nuevo,Instituto Lautaro De Codegua Codegua colegio sitio web
3 · DIFICIL,31.5,C · PS Individual,9512,ESCUELA BASICA PARTIC JACQUELINE KENNEDY,Particular Subvencionado,PEDRO AGUIRRE CERDA,RM,93,93,1,93,RUT:65145443,GRATUITO,0,0,"-33,47933577","-70,66996999",,,,,nuevo,Escuela Basica Partic Jacqueline Kennedy Pedro Aguirre Cerda colegio sitio web
3 · DIFICIL,31.5,C · PS Individual,9850,ESCUELA PARTICULAR LOS LAGOS CHILE,Particular Subvencionado,EL BOSQUE,RM,101,101,1,101,RUT:65144911,GRATUITO,0,0,"-33,54476588","-70,67765814",,,,,nuevo,Escuela Particular Los Lagos Chile El Bosque colegio sitio web
3 · DIFICIL,31.5,C · PS Individual,12175,ESCUELA PARTICULAR MARIANO LATORRE,Particular Subvencionado,VALPARAÍSO,VALPO,101,114,1,101,RUT:65158112,GRATUITO,0,0,"-33,030941","-71,653343",,,,,nuevo,Escuela Particular Mariano Latorre Valparaíso colegio sitio web
3 · DIFICIL,31.5,C · PS Individual,31005,COL. EDUC VICTOR MANUEL GIOVANETTI ASTUDILLO,Particular Subvencionado,LA UNIÓN,RIOS,62,125,2,297,RUT:65127048,GRATUITO,0,0,"-40,295139","-73,08606",,,,,nuevo,Col. Educ Victor Manuel Giovanetti Astudillo La Unión colegio sitio web
3 · DIFICIL,31.4,D · Municipal/DAEM,2005,ESCUELA BASICA LAGUNILLAS,Municipal/DAEM,CASABLANCA,VALPO,126,150,5,1141,RUT:69061400,GRATUITO,1,0,"-33,436131","-71,450249",,,,,nuevo,Escuela Basica Lagunillas Casablanca colegio sitio web
3 · DIFICIL,31.4,D · Municipal/DAEM,3368,ESCUELA JUAN SEGUNDO MUNOZ BRIONES,Municipal/DAEM,LONGAVÍ,MAULE,82,95,26,2801,RUT:69130600,GRATUITO,1,1,"-35,941422","-71,505852",,,,,nuevo,Escuela Juan Segundo Munoz Briones Longaví colegio sitio web
3 · DIFICIL,31.4,D · Municipal/DAEM,4448,ESCUELA BASICA VILLA COIGUE,Municipal/DAEM,NEGRETE,BBIO,149,170,4,1024,RUT:69170800,GRATUITO,1,0,"-37,553902","-72,59745",,,,,nuevo,Escuela Basica Villa Coigue Negrete colegio sitio web
3 · DIFICIL,31.4,D · Municipal/DAEM,4844,ESCUELA BASICA MENQUE,Municipal/DAEM,TOMÉ,BBIO,45,47,27,4307,RUT:69150100,GRATUITO,1,1,"-36,553501","-72,866943",,,,,nuevo,Escuela Basica Menque Tomé colegio sitio web
3 · DIFICIL,31.4,D · Municipal/DAEM,4860,ESCUELA BASICA VEGAS DE COLIUMO,Municipal/DAEM,TOMÉ,BBIO,54,60,27,4307,RUT:69150100,GRATUITO,1,1,"-36,593891","-72,952812",,,,,nuevo,Escuela Basica Vegas De Coliumo Tomé colegio sitio web
3 · DIFICIL,31.4,D · Municipal/DAEM,5055,ESCUELA VALLE RAMADILLAS,Municipal/DAEM,ARAUCO,BBIO,85,99,26,2698,RUT:69160100,GRATUITO,1,1,"-37,306438","-73,261833",,,,,nuevo,Escuela Valle Ramadillas Arauco colegio sitio web
3 · DIFICIL,31.4,D · Municipal/DAEM,7240,COLEGIO BICENTENARIO CRUCERO OSCAR DANIEL,Municipal/DAEM,RÍO BUENO,RIOS,236,407,21,2007,RUT:69201000,GRATUITO,1,1,"-40,41819","-72,805367",,,,,nuevo,Colegio Bicentenario Crucero Oscar Daniel Río Bueno colegio sitio web
3 · DIFICIL,31.4,E · SLEP,8452,ESCUELA DE PUERTO HARRIS,SLEP,PUNTA ARENAS,MAG,28,36,38,8049,RUT:61980960,GRATUITO,0,1,"-53,834999","-70,453369",,,,,nuevo,Escuela De Puerto Harris Punta Arenas colegio sitio web
3 · DIFICIL,31.4,E · SLEP,8470,ESCUELA PUNTA DELGADA,SLEP,SAN GREGORIO,MAG,22,25,38,8049,RUT:61980960,GRATUITO,0,1,"-52,316399","-69,688454",,,,,nuevo,Escuela Punta Delgada San Gregorio colegio sitio web
3 · DIFICIL,31.4,D · Municipal/DAEM,10821,ESCUELA RAQUEL FERNANDEZ DE MORANDE,Municipal/DAEM,MELIPILLA,RM,164,194,23,6717,RUT:71293900,GRATUITO,1,1,"-33,81437","-71,26995",,,,,nuevo,Escuela Raquel Fernandez De Morande Melipilla colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,2167,INSTITUTO SEWELL,Particular Subvencionado,RANCAGUA,LGBO,80,176,1,80,RUT:65159473,GRATUITO,0,0,"-34,166409","-70,745987",,,,,nuevo,Instituto Sewell Rancagua colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,8936,ESCUELA BASICA Y ESPECIAL MC-KAY,Particular Subvencionado,CURACAVÍ,RM,87,199,1,87,RUT:65144744,GRATUITO,0,0,"-33,39797908","-71,12789597",,,,,nuevo,Escuela Basica Y Especial Mc-Kay Curacaví colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,9520,PRINCESS MARGARET COLLEGE,Particular Subvencionado,SAN MIGUEL,RM,83,90,1,83,RUT:65146944,GRATUITO,0,0,"-33,51320277","-70,64570174",,,,,nuevo,Princess Margaret College San Miguel colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,9543,ESCUELA PARTICULAR EL GRECO,Particular Subvencionado,PEDRO AGUIRRE CERDA,RM,83,83,1,83,RUT:65145429,GRATUITO,0,0,"-33,49716311","-70,66593152",,,,,nuevo,Escuela Particular El Greco Pedro Aguirre Cerda colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,9928,ESCUELA PARTICULAR AMANECER,Particular Subvencionado,ESTACIÓN CENTRAL,RM,80,80,1,80,RUT:65156432,GRATUITO,0,0,"-33,47107314","-70,72022276",,,,,nuevo,Escuela Particular Amanecer Estación Central colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,10191,ESCUELA PARTICULAR LA CIUDAD EDUCATIVA,Particular Subvencionado,PUDAHUEL,RM,85,85,1,85,RUT:65155361,GRATUITO,0,0,"-33,44063348","-70,76215099",,,,,nuevo,Escuela Particular La Ciudad Educativa Pudahuel colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,13320,COLEGIO PARTICULAR TONGOY,Particular Subvencionado,COQUIMBO,COQ,79,79,1,79,RUT:65147978,GRATUITO,0,0,"-30,260481","-71,490852",,,,,nuevo,Colegio Particular Tongoy Coquimbo colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,14546,ESCUELA RUBEN DARIO,Particular Subvencionado,VIÑA DEL MAR,VALPO,54,54,2,279,RUT:65145298,GRATUITO,0,0,"-32,997299","-71,489754",,,,,nuevo,Escuela Ruben Dario Viña Del Mar colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,14737,CTRO EDUCAT INTEGRAL RAYEN,Particular Subvencionado,HIJUELAS,VALPO,86,198,1,86,RUT:65156107,GRATUITO,0,0,"-32,80304","-71,145638",,,,,nuevo,Ctro Educat Integral Rayen Hijuelas colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,31064,COLEGIO ALBORADA DE LAMPA,Particular Subvencionado,LAMPA,RM,79,417,1,79,RUT:65154183,GRATUITO,0,0,"-33,2821942","-70,8883445",,,,,nuevo,Colegio Alborada De Lampa Lampa colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,40193,ESCUELA ESPECIAL DE LENGUAJE FLOR DEL VALLE,Particular Subvencionado,ALTO HOSPICIO,TPCA,81,203,1,81,RUT:65135183,GRATUITO,0,0,"-20,27865","-70,0867",,,,,nuevo,Escuela Especial De Lenguaje Flor Del Valle Alto Hospicio colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,40219,COLEGIO SAGRADA FAMILIA,Particular Subvencionado,COLTAUCO,LGBO,81,123,1,81,RUT:65144813,GRATUITO,0,0,"-34,293541","-71,080856",,,,,nuevo,Colegio Sagrada Familia Coltauco colegio sitio web
3 · DIFICIL,31.3,C · PS Individual,42304,COLEGIO INSTITUTO PREMILITAR DE CHILE,Particular Subvencionado,PADRE HURTADO,RM,89,363,1,89,RUT:65227328,GRATUITO,0,0,"-33,56479"," -70,79695",,,,,nuevo,Colegio Instituto Premilitar De Chile Padre Hurtado colegio sitio web
3 · DIFICIL,31.2,D · Municipal/DAEM,372,LICEO POLITECNICO JOSE MIGUEL QUIROZ,Municipal/DAEM,TALTAL,ANTOF,67,490,6,1474,RUT:69020500,GRATUITO,1,0,"-25,40234","-70,474457",,,,,nuevo,Liceo Politecnico Jose Miguel Quiroz Taltal colegio sitio web
3 · DIFICIL,31.2,D · Municipal/DAEM,2078,COMPLEJO EDUCACIONAL CLARA SOLOVERA,Municipal/DAEM,EL QUISCO,VALPO,132,721,4,1327,RUT:69061700,GRATUITO,1,0,"-33,40221","-71,694206",,,,,nuevo,Complejo Educacional Clara Solovera El Quisco colegio sitio web
3 · DIFICIL,31.2,D · Municipal/DAEM,4753,ESCUELA BASICA PENINSULA DE TUMBES,Municipal/DAEM,TALCAHUANO,BBIO,127,146,24,4458,MRUN:18415187,GRATUITO,1,1,"-36,6394","-73,094856",,,,,nuevo,Escuela Basica Peninsula De Tumbes Talcahuano colegio sitio web
3 · DIFICIL,31.2,D · Municipal/DAEM,4855,ESCUELA BASICA MILLAHUE,Municipal/DAEM,TOMÉ,BBIO,38,51,27,4307,RUT:69150100,GRATUITO,1,1,"-36,70533","-72,780899",,,,,nuevo,Escuela Basica Millahue Tomé colegio sitio web
3 · DIFICIL,31.2,D · Municipal/DAEM,5057,LICEO TÉCNICO PESQUERO FILIDOR GAETE MONSÁLVEZ,Municipal/DAEM,ARAUCO,BBIO,76,199,26,2698,RUT:69160100,GRATUITO,1,1,"-37,19873","-73,564941",,,,,nuevo,Liceo Técnico Pesquero Filidor Gaete Monsálvez Arauco colegio sitio web
3 · DIFICIL,31.2,E · SLEP,8419,ESC. PROF. MIGUEL S. MONTECINOS C.,SLEP,NATALES,MAG,9,9,38,8049,RUT:61980960,GRATUITO,0,1,"-49,1259255089073","-74,4139811311609",,,,,nuevo,Esc. Prof. Miguel S. Montecinos C. Natales colegio sitio web
3 · DIFICIL,31.2,E · SLEP,8482,ESCUELA IGNACIO CARRERA PINTO,SLEP,TIMAUKEL,MAG,17,20,38,8049,RUT:61980960,GRATUITO,0,1,"-53,63903","-69,64666",,,,,nuevo,Escuela Ignacio Carrera Pinto Timaukel colegio sitio web
3 · DIFICIL,31.2,D · Municipal/DAEM,10796,ESCUELA PATRICIO LARRAIN GANDARILLAS,Municipal/DAEM,MELIPILLA,RM,157,176,23,6717,RUT:71293900,GRATUITO,1,1,"-33,58191848","-70,98892126",,,,,nuevo,Escuela Patricio Larrain Gandarillas Melipilla colegio sitio web
3 · DIFICIL,31.2,D · Municipal/DAEM,10805,ESCUELA PUANGUE,Municipal/DAEM,MELIPILLA,RM,155,176,23,6717,RUT:71293900,GRATUITO,1,1,"-33,6666921","-71,32217863",,,,,nuevo,Escuela Puangue Melipilla colegio sitio web
3 · DIFICIL,31.2,D · Municipal/DAEM,17930,ESCUELA EL LLANO,Municipal/DAEM,QUIRIHUE,NUBLE,103,116,5,859,RUT:69140100,GRATUITO,1,0,"-36,28212","-72,549881",,,,,nuevo,Escuela El Llano Quirihue colegio sitio web
3 · DIFICIL,31.2,E · SLEP,24322,ESCUELA BASICA RURAL SENO OBSTRUCCION,SLEP,NATALES,MAG,7,7,38,8049,RUT:61980960,GRATUITO,0,1,"-52,21006","-72,477608",,,,,nuevo,Escuela Basica Rural Seno Obstruccion Natales colegio sitio web
3 · DIFICIL,31.1,C · PS Individual,6828,COLEGIO AUSTRAL,Particular Subvencionado,VALDIVIA,RIOS,72,213,1,72,RUT:65148083,GRATUITO,0,0,"-39,82061","-73,241203",,,,,nuevo,Colegio Austral Valdivia colegio sitio web
3 · DIFICIL,31.1,C · PS Individual,7234,ESCUELA PADRE ALEJANDRO CORCUERA MARTINEZ,Particular Subvencionado,PAILLACO,RIOS,67,94,1,67,RUT:65125905,GRATUITO,0,0,"-39,991051","-72,833252",,,,,nuevo,Escuela Padre Alejandro Corcuera Martinez Paillaco colegio sitio web
3 · DIFICIL,31.1,C · PS Individual,9164,LICEO POLITEC.PARTICULAR CARMEN ARRIARAN,Particular Subvencionado,PEÑALOLÉN,RM,74,532,1,74,RUT:65068975,GRATUITO,0,0,"-33,50971951","-70,58672699",,,,,nuevo,Liceo Politec.Particular Carmen Arriaran Peñalolén colegio sitio web
3 · DIFICIL,31.1,C · PS Individual,12691,COLEGIO JESUS DE NAZARETH,Particular Subvencionado,ALTO HOSPICIO,TPCA,71,100,1,71,RUT:65145375,GRATUITO,0,0,"-20,26173","-70,102768",,,,,nuevo,Colegio Jesus De Nazareth Alto Hospicio colegio sitio web
3 · DIFICIL,31.1,C · PS Individual,16696,ESCUELA HOSPITAL LINARES,Particular Subvencionado,LINARES,MAULE,38,56,2,49,RUT:65134214,GRATUITO,0,0,"-35,8444","-71,59118",,,,,nuevo,Escuela Hospital Linares Linares colegio sitio web
3 · DIFICIL,31.1,C · PS Individual,25210,ESC. BASICA N_ 116 ONCOLOG. DR. SOTERO DEL,Particular Subvencionado,PUENTE ALTO,RM,36,58,2,53,RUT:76189881,GRATUITO,0,0,"-33,57680007","-70,58151167",,,,,nuevo,Esc. Basica N_ 116 Oncolog. Dr. Sotero Del Puente Alto colegio sitio web
3 · DIFICIL,31.1,C · PS Individual,25258,COLEGIO PREMILITAR GENERAL SAN MARTIN DE MAIPU,Particular Subvencionado,MAIPÚ,RM,72,346,1,72,RUT:65094988,GRATUITO,0,0,"-33,52168114","-70,77094562",,,,,nuevo,Colegio Premilitar General San Martin De Maipu Maipú colegio sitio web
3 · DIFICIL,31.1,C · PS Individual,31494,"COL HOSP. CONSTRUYENDO SUEÑOS, CLINICA DAVILA",Particular Subvencionado,RECOLETA,RM,75,105,1,75,RUT:65150265,GRATUITO,0,0,"-33,42727761","-70,64854531",,,,,nuevo,"Col Hosp. Construyendo Sueños, Clinica Davila Recoleta colegio sitio web"
3 · DIFICIL,31.1,C · PS Individual,42019,ESCUELA HOSPITALARIA SAN JOSE DE MELIPILLA,Particular Subvencionado,MELIPILLA,RM,32,54,2,53,RUT:65135721,GRATUITO,0,0,"-33,69508","-71,21537",,,,,nuevo,Escuela Hospitalaria San Jose De Melipilla Melipilla colegio sitio web
3 · DIFICIL,31.0,D · Municipal/DAEM,373,LICEO JUAN CORTES-MONROY CORTES,Municipal/DAEM,TALTAL,ANTOF,63,442,6,1474,RUT:69020500,GRATUITO,1,0,"-25,40683","-70,484734",,,,,nuevo,Liceo Juan Cortes-Monroy Cortes Taltal colegio sitio web
3 · DIFICIL,31.0,D · Municipal/DAEM,2909,LICEO NUEVO HORIZONTE,Municipal/DAEM,VICHUQUEN,MAULE,64,147,6,337,RUT:69100700,GRATUITO,1,0,"-34,884537","-71,994246",,,,,nuevo,Liceo Nuevo Horizonte Vichuquen colegio sitio web
3 · DIFICIL,31.0,D · Municipal/DAEM,3373,ESCUELA EL CARMEN,Municipal/DAEM,LONGAVÍ,MAULE,57,82,26,2801,RUT:69130600,GRATUITO,1,1,"-36,080959","-71,544823",,,,,nuevo,Escuela El Carmen Longaví colegio sitio web
3 · DIFICIL,31.0,D · Municipal/DAEM,5879,LICEO ISABEL POBLETE V.,Municipal/DAEM,PERQUENCO,ARAUC,118,397,4,570,RUT:69190300,GRATUITO,1,0,"-38,42049","-72,375351",,,,,nuevo,Liceo Isabel Poblete V. Perquenco colegio sitio web
3 · DIFICIL,31.0,D · Municipal/DAEM,7140,ESCUELA RURAL LOS ESTEROS,Municipal/DAEM,LA UNIÓN,RIOS,122,150,24,2562,RUT:69200800,GRATUITO,1,1,"-40,29089","-73,082542",,,,,nuevo,Escuela Rural Los Esteros La Unión colegio sitio web
3 · DIFICIL,31.0,E · SLEP,8467,BERNARDO DE BRUYNE,SLEP,RÍO VERDE,MAG,2,2,38,8049,RUT:61980960,GRATUITO,0,1,"-52,650558","-71,46315",,,,,nuevo,Bernardo De Bruyne Río Verde colegio sitio web
3 · DIFICIL,31.0,E · SLEP,8484,ESCUELA PUERTO TORO,SLEP,CABO DE HORNOS,MAG,2,2,38,8049,RUT:61980960,GRATUITO,0,1,"-55,083172","-67,076218",,,,,nuevo,Escuela Puerto Toro Cabo De Hornos colegio sitio web
3 · DIFICIL,31.0,D · Municipal/DAEM,13570,ESCUELA MUNICIPAL VILLA SANTA ROSA,Municipal/DAEM,SALAMANCA,COQ,33,38,17,1259,RUT:69041400,GRATUITO,0,0,"-31,788309","-70,956818",,,,,nuevo,Escuela Municipal Villa Santa Rosa Salamanca colegio sitio web
3 · DIFICIL,31.0,E · SLEP,24341,ESCUELA PAMPA GUANACO,SLEP,TIMAUKEL,MAG,3,3,38,8049,RUT:61980960,GRATUITO,0,1,"-54,052231","-68,802948",,,,,nuevo,Escuela Pampa Guanaco Timaukel colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,8938,COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN,Particular Subvencionado,PROVIDENCIA,RM,65,470,1,65,RUT:65135527,GRATUITO,0,0,"-33,43966491","-70,61657629",,,,,nuevo,Colegio Poliv. Prof. Guillermo Gonzalez Hein Providencia colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,9311,COLEGIO PARTICULAR ISLA WELLINGTON,Particular Subvencionado,LA FLORIDA,RM,59,65,1,59,RUT:65155811,GRATUITO,0,0,"-33,54664744","-70,60699075",,,,,nuevo,Colegio Particular Isla Wellington La Florida colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,10692,ESCUELA PARTICULAR SAN IGNACIO,Particular Subvencionado,CALERA DE TANGO,RM,320,393,2,883,RUT:65227700,GRATUITO,1,1,"-33,63710839","-70,80289672",,,,,nuevo,Escuela Particular San Ignacio Calera De Tango colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,20278,ESCUELA ESPECIAL HOSPITALARIA REVIVIR,Particular Subvencionado,VILLARRICA,ARAUC,55,129,1,55,RUT:65155183,GRATUITO,0,0,"-39,27752","-72,226923",,,,,nuevo,Escuela Especial Hospitalaria Revivir Villarrica colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,22688,COLEGIO BOSQUES DE ALERCE,Particular Subvencionado,PUERTO MONTT,LAGOS,661,754,1,661,RUT:65114916,GRATUITO,0,1,"-41,389832","-72,883537",,,,,nuevo,Colegio Bosques De Alerce Puerto Montt colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,22756,COLEGIO AUSTRAL LANCO,Particular Subvencionado,LANCO,RIOS,61,61,1,61,RUT:65114806,GRATUITO,0,0,"-39,453289","-72,78231",,,,,nuevo,Colegio Austral Lanco Lanco colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,24963,COLEGIO BICENTENARIO DE SANTA MARIA DE EL MONTE,Particular Subvencionado,EL MONTE,RM,354,574,1,354,RUT:65151013,GRATUITO,1,1,"-33,67349373","-70,99268689",,,,,nuevo,Colegio Bicentenario De Santa Maria De El Monte El Monte colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,26298,ESCUELA LA ARAUCARIA DE MAIPU,Particular Subvencionado,MAIPÚ,RM,61,61,1,61,RUT:65120623,GRATUITO,0,0,"-33,52466299","-70,79015762",,,,,nuevo,Escuela La Araucaria De Maipu Maipú colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,26516,ESCUELA BASICA N°2327 CONDORES,Particular Subvencionado,CONCHALÍ,RM,64,64,1,64,RUT:65153619,GRATUITO,0,0,"-33,376774","-70,67125",,,,,nuevo,Escuela Basica N°2327 Condores Conchalí colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,31463,COLEGIO GOTITAS DE LUZ,Particular Subvencionado,DALCAHUE,LAGOS,56,87,1,56,RUT:65192438,GRATUITO,0,0,"-42,37961","-73,65241",,,,,nuevo,Colegio Gotitas De Luz Dalcahue colegio sitio web
3 · DIFICIL,30.9,C · PS Individual,42018,ESCUELA HOSPITALARIA PROVINCIAL DE TALAGANTE,Particular Subvencionado,TALAGANTE,RM,21,44,2,53,RUT:65135721,GRATUITO,0,0,"-33,66772","-70,91997",,,,,nuevo,Escuela Hospitalaria Provincial De Talagante Talagante colegio sitio web
3 · DIFICIL,30.8,D · Municipal/DAEM,193,ESCUELA BASICA POZO ALMONTE,Municipal/DAEM,POZO ALMONTE,TPCA,561,690,9,2223,RUT:71497400,GRATUITO,1,1,"-20,245819","-69,78228",,,,,nuevo,Escuela Basica Pozo Almonte Pozo Almonte colegio sitio web
3 · DIFICIL,30.8,D · Municipal/DAEM,1325,ESCUELA BASICA AURORA VELASCO PEREZ,Municipal/DAEM,SANTA MARÍA,VALPO,49,59,6,603,RUT:69051000,GRATUITO,1,0,"-32,73386","-70,629341",,,,,nuevo,Escuela Basica Aurora Velasco Perez Santa María colegio sitio web
3 · DIFICIL,30.8,D · Municipal/DAEM,3364,ESCUELA LUIS PEREIRA INIGUEZ,Municipal/DAEM,LONGAVÍ,MAULE,53,73,26,2801,RUT:69130600,GRATUITO,1,1,"-35,8114805","-71,7996465",,,,,nuevo,Escuela Luis Pereira Iniguez Longaví colegio sitio web
3 · DIFICIL,30.8,D · Municipal/DAEM,4859,ESCUELA BASICA CHUPALLAR,Municipal/DAEM,TOMÉ,BBIO,7,7,27,4307,RUT:69150100,GRATUITO,1,1,"-36,542801","-72,826622",,,,,nuevo,Escuela Basica Chupallar Tomé colegio sitio web
3 · DIFICIL,30.8,D · Municipal/DAEM,5832,ESC. BASICA NIERECO,Municipal/DAEM,LAUTARO,ARAUC,112,112,24,2671,RUT:69190100,GRATUITO,1,1,"-38,4893","-72,326538",,,,,nuevo,Esc. Basica Niereco Lautaro colegio sitio web
3 · DIFICIL,30.8,D · Municipal/DAEM,7138,ESCUELA RURAL PUERTO NUEVO,Municipal/DAEM,LA UNIÓN,RIOS,110,141,24,2562,RUT:69200800,GRATUITO,1,1,"-40,241459","-72,589668",,,,,nuevo,Escuela Rural Puerto Nuevo La Unión colegio sitio web
